OrderId,CustomerId,Amount,OrderDate
ORD-017997,C1998,120,2025-02-01
ORD-017998,C1999,150,2025-02-02
ORD-017999,C2000,185,2025-02-03
ORD-018000,C1,210,2024-01-01
ORD-018001,C2,275,2024-01-02
ORD-018002,C3,350,2024-01-03
ORD-018003,C4,499.99,2024-01-04
ORD-018004,C5,15.99,2024-01-05
ORD-018005,C6,25,2024-01-06
ORD-018006,C7,33.5,2024-01-07
ORD-018007,C8,45.99,2024-01-08
ORD-018008,C9,59,2024-01-09
ORD-018009,C10,75.25,2024-01-10
ORD-018010,C11,99.5,2024-01-11
ORD-018011,C12,120,2024-01-12
ORD-018012,C13,150,2024-01-13
ORD-018013,C14,185,2024-01-14
ORD-018014,C15,210,2024-01-15
ORD-018015,C16,275,2024-01-16
ORD-018016,C17,350,2024-01-17
ORD-018017,C18,499.99,2024-01-18
ORD-018018,C19,15.99,2024-01-19
ORD-018019,C20,25,2024-01-20
ORD-018020,C21,33.5,2024-01-21
ORD-018021,C22,45.99,2024-01-22
ORD-018022,C23,59,2024-01-23
ORD-018023,C24,75.25,2024-01-24
ORD-018024,C25,99.5,2024-01-25
ORD-018025,C26,120,2024-01-26
ORD-018026,C27,150,2024-01-27
ORD-018027,C28,185,2024-01-28
ORD-018028,C29,210,2024-01-29
ORD-018029,C30,275,2024-01-30
ORD-018030,C31,350,2024-01-31
ORD-018031,C32,499.99,2024-02-01
ORD-018032,C33,15.99,2024-02-02
ORD-018033,C34,25,2024-02-03
ORD-018034,C35,33.5,2024-02-04
ORD-018035,C36,45.99,2024-02-05
ORD-018036,C37,59,2024-02-06
ORD-018037,C38,75.25,2024-02-07
ORD-018038,C39,99.5,2024-02-08
ORD-018039,C40,120,2024-02-09
ORD-018040,C41,150,2024-02-10
ORD-018041,C42,185,2024-02-11
ORD-018042,C43,210,2024-02-12
ORD-018043,C44,275,2024-02-13
ORD-018044,C45,350,2024-02-14
ORD-018045,C46,499.99,2024-02-15
ORD-018046,C47,15.99,2024-02-16
ORD-018047,C48,25,2024-02-17
ORD-018048,C49,33.5,2024-02-18
ORD-018049,C50,45.99,2024-02-19
ORD-018050,C51,59,2024-02-20
ORD-018051,C52,75.25,2024-02-21
ORD-018052,C53,99.5,2024-02-22
ORD-018053,C54,120,2024-02-23
ORD-018054,C55,150,2024-02-24
ORD-018055,C56,185,2024-02-25
ORD-018056,C57,210,2024-02-26
ORD-018057,C58,275,2024-02-27
ORD-018058,C59,350,2024-02-28
ORD-018059,C60,499.99,2024-02-29
ORD-018060,C61,15.99,2024-03-01
ORD-018061,C62,25,2024-03-02
ORD-018062,C63,33.5,2024-03-03
ORD-018063,C64,45.99,2024-03-04
ORD-018064,C65,59,2024-03-05
ORD-018065,C66,75.25,2024-03-06
ORD-018066,C67,99.5,2024-03-07
ORD-018067,C68,120,2024-03-08
ORD-018068,C69,150,2024-03-09
ORD-018069,C70,185,2024-03-10
ORD-018070,C71,210,2024-03-10
ORD-018071,C72,275,2024-03-11
ORD-018072,C73,350,2024-03-12
ORD-018073,C74,499.99,2024-03-13
ORD-018074,C75,15.99,2024-03-14
ORD-018075,C76,25,2024-03-15
ORD-018076,C77,33.5,2024-03-16
ORD-018077,C78,45.99,2024-03-17
ORD-018078,C79,59,2024-03-18
ORD-018079,C80,75.25,2024-03-19
ORD-018080,C81,99.5,2024-03-20
ORD-018081,C82,120,2024-03-21
ORD-018082,C83,150,2024-03-22
ORD-018083,C84,185,2024-03-23
ORD-018084,C85,210,2024-03-24
ORD-018085,C86,275,2024-03-25
ORD-018086,C87,350,2024-03-26
ORD-018087,C88,499.99,2024-03-27
ORD-018088,C89,15.99,2024-03-28
ORD-018089,C90,25,2024-03-29
ORD-018090,C91,33.5,2024-03-30
ORD-018091,C92,45.99,2024-03-31
ORD-018092,C93,59,2024-04-01
ORD-018093,C94,75.25,2024-04-02
ORD-018094,C95,99.5,2024-04-03
ORD-018095,C96,120,2024-04-04
ORD-018096,C97,150,2024-04-05
ORD-018097,C98,185,2024-04-06
ORD-018098,C99,210,2024-04-07
ORD-018099,C100,275,2024-04-08
ORD-018100,C101,350,2024-04-09
ORD-018101,C102,499.99,2024-04-10
ORD-018102,C103,15.99,2024-04-11
ORD-018103,C104,25,2024-04-12
ORD-018104,C105,33.5,2024-04-13
ORD-018105,C106,45.99,2024-04-14
ORD-018106,C107,59,2024-04-15
ORD-018107,C108,75.25,2024-04-16
ORD-018108,C109,99.5,2024-04-17
ORD-018109,C110,120,2024-04-18
ORD-018110,C111,150,2024-04-19
ORD-018111,C112,185,2024-04-20
ORD-018112,C113,210,2024-04-21
ORD-018113,C114,275,2024-04-22
ORD-018114,C115,350,2024-04-23
ORD-018115,C116,499.99,2024-04-24
ORD-018116,C117,15.99,2024-04-25
ORD-018117,C118,25,2024-04-26
ORD-018118,C119,33.5,2024-04-27
ORD-018119,C120,45.99,2024-04-28
ORD-018120,C121,59,2024-04-29
ORD-018121,C122,75.25,2024-04-30
ORD-018122,C123,99.5,2024-05-01
ORD-018123,C124,120,2024-05-02
ORD-018124,C125,150,2024-05-03
ORD-018125,C126,185,2024-05-04
ORD-018126,C127,210,2024-05-05
ORD-018127,C128,275,2024-05-06
ORD-018128,C129,350,2024-05-07
ORD-018129,C130,499.99,2024-05-08
ORD-018130,C131,15.99,2024-05-09
ORD-018131,C132,25,2024-05-10
ORD-018132,C133,33.5,2024-05-11
ORD-018133,C134,45.99,2024-05-12
ORD-018134,C135,59,2024-05-13
ORD-018135,C136,75.25,2024-05-14
ORD-018136,C137,99.5,2024-05-15
ORD-018137,C138,120,2024-05-16
ORD-018138,C139,150,2024-05-17
ORD-018139,C140,185,2024-05-18
ORD-018140,C141,210,2024-05-19
ORD-018141,C142,275,2024-05-20
ORD-018142,C143,350,2024-05-21
ORD-018143,C144,499.99,2024-05-22
ORD-018144,C145,15.99,2024-05-23
ORD-018145,C146,25,2024-05-24
ORD-018146,C147,33.5,2024-05-25
ORD-018147,C148,45.99,2024-05-26
ORD-018148,C149,59,2024-05-27
ORD-018149,C150,75.25,2024-05-28
ORD-018150,C151,99.5,2024-05-29
ORD-018151,C152,120,2024-05-30
ORD-018152,C153,150,2024-05-31
ORD-018153,C154,185,2024-06-01
ORD-018154,C155,210,2024-06-02
ORD-018155,C156,275,2024-06-03
ORD-018156,C157,350,2024-06-04
ORD-018157,C158,499.99,2024-06-05
ORD-018158,C159,15.99,2024-06-06
ORD-018159,C160,25,2024-06-07
ORD-018160,C161,33.5,2024-06-08
ORD-018161,C162,45.99,2024-06-09
ORD-018162,C163,59,2024-06-10
ORD-018163,C164,75.25,2024-06-11
ORD-018164,C165,99.5,2024-06-12
ORD-018165,C166,120,2024-06-13
ORD-018166,C167,150,2024-06-14
ORD-018167,C168,185,2024-06-15
ORD-018168,C169,210,2024-06-16
ORD-018169,C170,275,2024-06-17
ORD-018170,C171,350,2024-06-18
ORD-018171,C172,499.99,2024-06-19
ORD-018172,C173,15.99,2024-06-20
ORD-018173,C174,25,2024-06-21
ORD-018174,C175,33.5,2024-06-22
ORD-018175,C176,45.99,2024-06-23
ORD-018176,C177,59,2024-06-24
ORD-018177,C178,75.25,2024-06-25
ORD-018178,C179,99.5,2024-06-26
ORD-018179,C180,120,2024-06-27
ORD-018180,C181,150,2024-06-28
ORD-018181,C182,185,2024-06-29
ORD-018182,C183,210,2024-06-30
ORD-018183,C184,275,2024-07-01
ORD-018184,C185,350,2024-07-02
ORD-018185,C186,499.99,2024-07-03
ORD-018186,C187,15.99,2024-07-04
ORD-018187,C188,25,2024-07-05
ORD-018188,C189,33.5,2024-07-06
ORD-018189,C190,45.99,2024-07-07
ORD-018190,C191,59,2024-07-08
ORD-018191,C192,75.25,2024-07-09
ORD-018192,C193,99.5,2024-07-10
ORD-018193,C194,120,2024-07-11
ORD-018194,C195,150,2024-07-12
ORD-018195,C196,185,2024-07-13
ORD-018196,C197,210,2024-07-14
ORD-018197,C198,275,2024-07-15
ORD-018198,C199,350,2024-07-16
ORD-018199,C200,499.99,2024-07-17
ORD-018200,C201,15.99,2024-07-18
ORD-018201,C202,25,2024-07-19
ORD-018202,C203,33.5,2024-07-20
ORD-018203,C204,45.99,2024-07-21
ORD-018204,C205,59,2024-07-22
ORD-018205,C206,75.25,2024-07-23
ORD-018206,C207,99.5,2024-07-24
ORD-018207,C208,120,2024-07-25
ORD-018208,C209,150,2024-07-26
ORD-018209,C210,185,2024-07-27
ORD-018210,C211,210,2024-07-28
ORD-018211,C212,275,2024-07-29
ORD-018212,C213,350,2024-07-30
ORD-018213,C214,499.99,2024-07-31
ORD-018214,C215,15.99,2024-08-01
ORD-018215,C216,25,2024-08-02
ORD-018216,C217,33.5,2024-08-03
ORD-018217,C218,45.99,2024-08-04
ORD-018218,C219,59,2024-08-05
ORD-018219,C220,75.25,2024-08-06
ORD-018220,C221,99.5,2024-08-07
ORD-018221,C222,120,2024-08-08
ORD-018222,C223,150,2024-08-09
ORD-018223,C224,185,2024-08-10
ORD-018224,C225,210,2024-08-11
ORD-018225,C226,275,2024-08-12
ORD-018226,C227,350,2024-08-13
ORD-018227,C228,499.99,2024-08-14
ORD-018228,C229,15.99,2024-08-15
ORD-018229,C230,25,2024-08-16
ORD-018230,C231,33.5,2024-08-17
ORD-018231,C232,45.99,2024-08-18
ORD-018232,C233,59,2024-08-19
ORD-018233,C234,75.25,2024-08-20
ORD-018234,C235,99.5,2024-08-21
ORD-018235,C236,120,2024-08-22
ORD-018236,C237,150,2024-08-23
ORD-018237,C238,185,2024-08-24
ORD-018238,C239,210,2024-08-25
ORD-018239,C240,275,2024-08-26
ORD-018240,C241,350,2024-08-27
ORD-018241,C242,499.99,2024-08-28
ORD-018242,C243,15.99,2024-08-29
ORD-018243,C244,25,2024-08-30
ORD-018244,C245,33.5,2024-08-31
ORD-018245,C246,45.99,2024-09-01
ORD-018246,C247,59,2024-09-02
ORD-018247,C248,75.25,2024-09-03
ORD-018248,C249,99.5,2024-09-04
ORD-018249,C250,120,2024-09-05
ORD-018250,C251,150,2024-09-06
ORD-018251,C252,185,2024-09-07
ORD-018252,C253,210,2024-09-08
ORD-018253,C254,275,2024-09-09
ORD-018254,C255,350,2024-09-10
ORD-018255,C256,499.99,2024-09-11
ORD-018256,C257,15.99,2024-09-12
ORD-018257,C258,25,2024-09-13
ORD-018258,C259,33.5,2024-09-14
ORD-018259,C260,45.99,2024-09-15
ORD-018260,C261,59,2024-09-16
ORD-018261,C262,75.25,2024-09-17
ORD-018262,C263,99.5,2024-09-18
ORD-018263,C264,120,2024-09-19
ORD-018264,C265,150,2024-09-20
ORD-018265,C266,185,2024-09-21
ORD-018266,C267,210,2024-09-22
ORD-018267,C268,275,2024-09-23
ORD-018268,C269,350,2024-09-24
ORD-018269,C270,499.99,2024-09-25
ORD-018270,C271,15.99,2024-09-26
ORD-018271,C272,25,2024-09-27
ORD-018272,C273,33.5,2024-09-28
ORD-018273,C274,45.99,2024-09-29
ORD-018274,C275,59,2024-09-30
ORD-018275,C276,75.25,2024-10-01
ORD-018276,C277,99.5,2024-10-02
ORD-018277,C278,120,2024-10-03
ORD-018278,C279,150,2024-10-04
ORD-018279,C280,185,2024-10-05
ORD-018280,C281,210,2024-10-06
ORD-018281,C282,275,2024-10-07
ORD-018282,C283,350,2024-10-08
ORD-018283,C284,499.99,2024-10-09
ORD-018284,C285,15.99,2024-10-10
ORD-018285,C286,25,2024-10-11
ORD-018286,C287,33.5,2024-10-12
ORD-018287,C288,45.99,2024-10-13
ORD-018288,C289,59,2024-10-14
ORD-018289,C290,75.25,2024-10-15
ORD-018290,C291,99.5,2024-10-16
ORD-018291,C292,120,2024-10-17
ORD-018292,C293,150,2024-10-18
ORD-018293,C294,185,2024-10-19
ORD-018294,C295,210,2024-10-20
ORD-018295,C296,275,2024-10-21
ORD-018296,C297,350,2024-10-22
ORD-018297,C298,499.99,2024-10-23
ORD-018298,C299,15.99,2024-10-24
ORD-018299,C300,25,2024-10-25
ORD-018300,C301,33.5,2024-10-26
ORD-018301,C302,45.99,2024-10-27
ORD-018302,C303,59,2024-10-28
ORD-018303,C304,75.25,2024-10-29
ORD-018304,C305,99.5,2024-10-30
ORD-018305,C306,120,2024-10-31
ORD-018306,C307,150,2024-11-01
ORD-018307,C308,185,2024-11-02
ORD-018308,C309,210,2024-11-04
ORD-018309,C310,275,2024-11-05
ORD-018310,C311,350,2024-11-06
ORD-018311,C312,499.99,2024-11-07
ORD-018312,C313,15.99,2024-11-08
ORD-018313,C314,25,2024-11-09
ORD-018314,C315,33.5,2024-11-10
ORD-018315,C316,45.99,2024-11-11
ORD-018316,C317,59,2024-11-12
ORD-018317,C318,75.25,2024-11-13
ORD-018318,C319,99.5,2024-11-14
ORD-018319,C320,120,2024-11-15
ORD-018320,C321,150,2024-11-16
ORD-018321,C322,185,2024-11-17
ORD-018322,C323,210,2024-11-18
ORD-018323,C324,275,2024-11-19
ORD-018324,C325,350,2024-11-20
ORD-018325,C326,499.99,2024-11-21
ORD-018326,C327,15.99,2024-11-22
ORD-018327,C328,25,2024-11-23
ORD-018328,C329,33.5,2024-11-24
ORD-018329,C330,45.99,2024-11-25
ORD-018330,C331,59,2024-11-26
ORD-018331,C332,75.25,2024-11-27
ORD-018332,C333,99.5,2024-11-28
ORD-018333,C334,120,2024-11-29
ORD-018334,C335,150,2024-11-30
ORD-018335,C336,185,2024-12-01
ORD-018336,C337,210,2024-12-02
ORD-018337,C338,275,2024-12-03
ORD-018338,C339,350,2024-12-04
ORD-018339,C340,499.99,2024-12-05
ORD-018340,C341,15.99,2024-12-06
ORD-018341,C342,25,2024-12-07
ORD-018342,C343,33.5,2024-12-08
ORD-018343,C344,45.99,2024-12-09
ORD-018344,C345,59,2024-12-10
ORD-018345,C346,75.25,2024-12-11
ORD-018346,C347,99.5,2024-12-12
ORD-018347,C348,120,2024-12-13
ORD-018348,C349,150,2024-12-14
ORD-018349,C350,185,2024-12-15
ORD-018350,C351,210,2024-12-16
ORD-018351,C352,275,2024-12-17
ORD-018352,C353,350,2024-12-18
ORD-018353,C354,499.99,2024-12-19
ORD-018354,C355,15.99,2024-12-20
ORD-018355,C356,25,2024-12-21
ORD-018356,C357,33.5,2024-12-22
ORD-018357,C358,45.99,2024-12-23
ORD-018358,C359,59,2024-12-24
ORD-018359,C360,75.25,2024-12-25
ORD-018360,C361,99.5,2024-12-26
ORD-018361,C362,120,2024-12-27
ORD-018362,C363,150,2024-12-28
ORD-018363,C364,185,2024-12-29
ORD-018364,C365,210,2024-12-30
ORD-018365,C366,275,2024-12-31
ORD-018366,C367,350,2025-01-01
ORD-018367,C368,499.99,2025-01-02
ORD-018368,C369,15.99,2025-01-03
ORD-018369,C370,25,2025-01-04
ORD-018370,C371,33.5,2025-01-05
ORD-018371,C372,45.99,2025-01-06
ORD-018372,C373,59,2025-01-07
ORD-018373,C374,75.25,2025-01-08
ORD-018374,C375,99.5,2025-01-09
ORD-018375,C376,120,2025-01-10
ORD-018376,C377,150,2025-01-11
ORD-018377,C378,185,2025-01-12
ORD-018378,C379,210,2025-01-13
ORD-018379,C380,275,2025-01-14
ORD-018380,C381,350,2025-01-15
ORD-018381,C382,499.99,2025-01-16
ORD-018382,C383,15.99,2025-01-17
ORD-018383,C384,25,2025-01-18
ORD-018384,C385,33.5,2025-01-19
ORD-018385,C386,45.99,2025-01-20
ORD-018386,C387,59,2025-01-21
ORD-018387,C388,75.25,2025-01-22
ORD-018388,C389,99.5,2025-01-23
ORD-018389,C390,120,2025-01-24
ORD-018390,C391,150,2025-01-25
ORD-018391,C392,185,2025-01-26
ORD-018392,C393,210,2025-01-27
ORD-018393,C394,275,2025-01-28
ORD-018394,C395,350,2025-01-29
ORD-018395,C396,499.99,2025-01-30
ORD-018396,C397,15.99,2025-01-31
ORD-018397,C398,25,2025-02-01
ORD-018398,C399,33.5,2025-02-02
ORD-018399,C400,45.99,2025-02-03
ORD-018400,C401,59,2024-01-01
ORD-018401,C402,75.25,2024-01-02
ORD-018402,C403,99.5,2024-01-03
ORD-018403,C404,120,2024-01-04
ORD-018404,C405,150,2024-01-05
ORD-018405,C406,185,2024-01-06
ORD-018406,C407,210,2024-01-07
ORD-018407,C408,275,2024-01-08
ORD-018408,C409,350,2024-01-09
ORD-018409,C410,499.99,2024-01-10
ORD-018410,C411,15.99,2024-01-11
ORD-018411,C412,25,2024-01-12
ORD-018412,C413,33.5,2024-01-13
ORD-018413,C414,45.99,2024-01-14
ORD-018414,C415,59,2024-01-15
ORD-018415,C416,75.25,2024-01-16
ORD-018416,C417,99.5,2024-01-17
ORD-018417,C418,120,2024-01-18
ORD-018418,C419,150,2024-01-19
ORD-018419,C420,185,2024-01-20
ORD-018420,C421,210,2024-01-21
ORD-018421,C422,275,2024-01-22
ORD-018422,C423,350,2024-01-23
ORD-018423,C424,499.99,2024-01-24
ORD-018424,C425,15.99,2024-01-25
ORD-018425,C426,25,2024-01-26
ORD-018426,C427,33.5,2024-01-27
ORD-018427,C428,45.99,2024-01-28
ORD-018428,C429,59,2024-01-29
ORD-018429,C430,75.25,2024-01-30
ORD-018430,C431,99.5,2024-01-31
ORD-018431,C432,120,2024-02-01
ORD-018432,C433,150,2024-02-02
ORD-018433,C434,185,2024-02-03
ORD-018434,C435,210,2024-02-04
ORD-018435,C436,275,2024-02-05
ORD-018436,C437,350,2024-02-06
ORD-018437,C438,499.99,2024-02-07
ORD-018438,C439,15.99,2024-02-08
ORD-018439,C440,25,2024-02-09
ORD-018440,C441,33.5,2024-02-10
ORD-018441,C442,45.99,2024-02-11
ORD-018442,C443,59,2024-02-12
ORD-018443,C444,75.25,2024-02-13
ORD-018444,C445,99.5,2024-02-14
ORD-018445,C446,120,2024-02-15
ORD-018446,C447,150,2024-02-16
ORD-018447,C448,185,2024-02-17
ORD-018448,C449,210,2024-02-18
ORD-018449,C450,275,2024-02-19
ORD-018450,C451,350,2024-02-20
ORD-018451,C452,499.99,2024-02-21
ORD-018452,C453,15.99,2024-02-22
ORD-018453,C454,25,2024-02-23
ORD-018454,C455,33.5,2024-02-24
ORD-018455,C456,45.99,2024-02-25
ORD-018456,C457,59,2024-02-26
ORD-018457,C458,75.25,2024-02-27
ORD-018458,C459,99.5,2024-02-28
ORD-018459,C460,120,2024-02-29
ORD-018460,C461,150,2024-03-01
ORD-018461,C462,185,2024-03-02
ORD-018462,C463,210,2024-03-03
ORD-018463,C464,275,2024-03-04
ORD-018464,C465,350,2024-03-05
ORD-018465,C466,499.99,2024-03-06
ORD-018466,C467,15.99,2024-03-07
ORD-018467,C468,25,2024-03-08
ORD-018468,C469,33.5,2024-03-09
ORD-018469,C470,45.99,2024-03-10
ORD-018470,C471,59,2024-03-10
ORD-018471,C472,75.25,2024-03-11
ORD-018472,C473,99.5,2024-03-12
ORD-018473,C474,120,2024-03-13
ORD-018474,C475,150,2024-03-14
ORD-018475,C476,185,2024-03-15
ORD-018476,C477,210,2024-03-16
ORD-018477,C478,275,2024-03-17
ORD-018478,C479,350,2024-03-18
ORD-018479,C480,499.99,2024-03-19
ORD-018480,C481,15.99,2024-03-20
ORD-018481,C482,25,2024-03-21
ORD-018482,C483,33.5,2024-03-22
ORD-018483,C484,45.99,2024-03-23
ORD-018484,C485,59,2024-03-24
ORD-018485,C486,75.25,2024-03-25
ORD-018486,C487,99.5,2024-03-26
ORD-018487,C488,120,2024-03-27
ORD-018488,C489,150,2024-03-28
ORD-018489,C490,185,2024-03-29
ORD-018490,C491,210,2024-03-30
ORD-018491,C492,275,2024-03-31
ORD-018492,C493,350,2024-04-01
ORD-018493,C494,499.99,2024-04-02
ORD-018494,C495,15.99,2024-04-03
ORD-018495,C496,25,2024-04-04
ORD-018496,C497,33.5,2024-04-05
ORD-018497,C498,45.99,2024-04-06
ORD-018498,C499,59,2024-04-07
ORD-018499,C500,75.25,2024-04-08
ORD-018500,C501,99.5,2024-04-09
ORD-018501,C502,120,2024-04-10
ORD-018502,C503,150,2024-04-11
ORD-018503,C504,185,2024-04-12
ORD-018504,C505,210,2024-04-13
ORD-018505,C506,275,2024-04-14
ORD-018506,C507,350,2024-04-15
ORD-018507,C508,499.99,2024-04-16
ORD-018508,C509,15.99,2024-04-17
ORD-018509,C510,25,2024-04-18
ORD-018510,C511,33.5,2024-04-19
ORD-018511,C512,45.99,2024-04-20
ORD-018512,C513,59,2024-04-21
ORD-018513,C514,75.25,2024-04-22
ORD-018514,C515,99.5,2024-04-23
ORD-018515,C516,120,2024-04-24
ORD-018516,C517,150,2024-04-25
ORD-018517,C518,185,2024-04-26
ORD-018518,C519,210,2024-04-27
ORD-018519,C520,275,2024-04-28
ORD-018520,C521,350,2024-04-29
ORD-018521,C522,499.99,2024-04-30
ORD-018522,C523,15.99,2024-05-01
ORD-018523,C524,25,2024-05-02
ORD-018524,C525,33.5,2024-05-03
ORD-018525,C526,45.99,2024-05-04
ORD-018526,C527,59,2024-05-05
ORD-018527,C528,75.25,2024-05-06
ORD-018528,C529,99.5,2024-05-07
ORD-018529,C530,120,2024-05-08
ORD-018530,C531,150,2024-05-09
ORD-018531,C532,185,2024-05-10
ORD-018532,C533,210,2024-05-11
ORD-018533,C534,275,2024-05-12
ORD-018534,C535,350,2024-05-13
ORD-018535,C536,499.99,2024-05-14
ORD-018536,C537,15.99,2024-05-15
ORD-018537,C538,25,2024-05-16
ORD-018538,C539,33.5,2024-05-17
ORD-018539,C540,45.99,2024-05-18
ORD-018540,C541,59,2024-05-19
ORD-018541,C542,75.25,2024-05-20
ORD-018542,C543,99.5,2024-05-21
ORD-018543,C544,120,2024-05-22
ORD-018544,C545,150,2024-05-23
ORD-018545,C546,185,2024-05-24
ORD-018546,C547,210,2024-05-25
ORD-018547,C548,275,2024-05-26
ORD-018548,C549,350,2024-05-27
ORD-018549,C550,499.99,2024-05-28
ORD-018550,C551,15.99,2024-05-29
ORD-018551,C552,25,2024-05-30
ORD-018552,C553,33.5,2024-05-31
ORD-018553,C554,45.99,2024-06-01
ORD-018554,C555,59,2024-06-02
ORD-018555,C556,75.25,2024-06-03
ORD-018556,C557,99.5,2024-06-04
ORD-018557,C558,120,2024-06-05
ORD-018558,C559,150,2024-06-06
ORD-018559,C560,185,2024-06-07
ORD-018560,C561,210,2024-06-08
ORD-018561,C562,275,2024-06-09
ORD-018562,C563,350,2024-06-10
ORD-018563,C564,499.99,2024-06-11
ORD-018564,C565,15.99,2024-06-12
ORD-018565,C566,25,2024-06-13
ORD-018566,C567,33.5,2024-06-14
ORD-018567,C568,45.99,2024-06-15
ORD-018568,C569,59,2024-06-16
ORD-018569,C570,75.25,2024-06-17
ORD-018570,C571,99.5,2024-06-18
ORD-018571,C572,120,2024-06-19
ORD-018572,C573,150,2024-06-20
ORD-018573,C574,185,2024-06-21
ORD-018574,C575,210,2024-06-22
ORD-018575,C576,275,2024-06-23
ORD-018576,C577,350,2024-06-24
ORD-018577,C578,499.99,2024-06-25
ORD-018578,C579,15.99,2024-06-26
ORD-018579,C580,25,2024-06-27
ORD-018580,C581,33.5,2024-06-28
ORD-018581,C582,45.99,2024-06-29
ORD-018582,C583,59,2024-06-30
ORD-018583,C584,75.25,2024-07-01
ORD-018584,C585,99.5,2024-07-02
ORD-018585,C586,120,2024-07-03
ORD-018586,C587,150,2024-07-04
ORD-018587,C588,185,2024-07-05
ORD-018588,C589,210,2024-07-06
ORD-018589,C590,275,2024-07-07
ORD-018590,C591,350,2024-07-08
ORD-018591,C592,499.99,2024-07-09
ORD-018592,C593,15.99,2024-07-10
ORD-018593,C594,25,2024-07-11
ORD-018594,C595,33.5,2024-07-12
ORD-018595,C596,45.99,2024-07-13
ORD-018596,C597,59,2024-07-14
ORD-018597,C598,75.25,2024-07-15
ORD-018598,C599,99.5,2024-07-16
ORD-018599,C600,120,2024-07-17
ORD-018600,C601,150,2024-07-18
ORD-018601,C602,185,2024-07-19
ORD-018602,C603,210,2024-07-20
ORD-018603,C604,275,2024-07-21
ORD-018604,C605,350,2024-07-22
ORD-018605,C606,499.99,2024-07-23
ORD-018606,C607,15.99,2024-07-24
ORD-018607,C608,25,2024-07-25
ORD-018608,C609,33.5,2024-07-26
ORD-018609,C610,45.99,2024-07-27
ORD-018610,C611,59,2024-07-28
ORD-018611,C612,75.25,2024-07-29
ORD-018612,C613,99.5,2024-07-30
ORD-018613,C614,120,2024-07-31
ORD-018614,C615,150,2024-08-01
ORD-018615,C616,185,2024-08-02
ORD-018616,C617,210,2024-08-03
ORD-018617,C618,275,2024-08-04
ORD-018618,C619,350,2024-08-05
ORD-018619,C620,499.99,2024-08-06
ORD-018620,C621,15.99,2024-08-07
ORD-018621,C622,25,2024-08-08
ORD-018622,C623,33.5,2024-08-09
ORD-018623,C624,45.99,2024-08-10
ORD-018624,C625,59,2024-08-11
ORD-018625,C626,75.25,2024-08-12
ORD-018626,C627,99.5,2024-08-13
ORD-018627,C628,120,2024-08-14
ORD-018628,C629,150,2024-08-15
ORD-018629,C630,185,2024-08-16
ORD-018630,C631,210,2024-08-17
ORD-018631,C632,275,2024-08-18
ORD-018632,C633,350,2024-08-19
ORD-018633,C634,499.99,2024-08-20
ORD-018634,C635,15.99,2024-08-21
ORD-018635,C636,25,2024-08-22
ORD-018636,C637,33.5,2024-08-23
ORD-018637,C638,45.99,2024-08-24
ORD-018638,C639,59,2024-08-25
ORD-018639,C640,75.25,2024-08-26
ORD-018640,C641,99.5,2024-08-27
ORD-018641,C642,120,2024-08-28
ORD-018642,C643,150,2024-08-29
ORD-018643,C644,185,2024-08-30
ORD-018644,C645,210,2024-08-31
ORD-018645,C646,275,2024-09-01
ORD-018646,C647,350,2024-09-02
ORD-018647,C648,499.99,2024-09-03
ORD-018648,C649,15.99,2024-09-04
ORD-018649,C650,25,2024-09-05
ORD-018650,C651,33.5,2024-09-06
ORD-018651,C652,45.99,2024-09-07
ORD-018652,C653,59,2024-09-08
ORD-018653,C654,75.25,2024-09-09
ORD-018654,C655,99.5,2024-09-10
ORD-018655,C656,120,2024-09-11
ORD-018656,C657,150,2024-09-12
ORD-018657,C658,185,2024-09-13
ORD-018658,C659,210,2024-09-14
ORD-018659,C660,275,2024-09-15
ORD-018660,C661,350,2024-09-16
ORD-018661,C662,499.99,2024-09-17
ORD-018662,C663,15.99,2024-09-18
ORD-018663,C664,25,2024-09-19
ORD-018664,C665,33.5,2024-09-20
ORD-018665,C666,45.99,2024-09-21
ORD-018666,C667,59,2024-09-22
ORD-018667,C668,75.25,2024-09-23
ORD-018668,C669,99.5,2024-09-24
ORD-018669,C670,120,2024-09-25
ORD-018670,C671,150,2024-09-26
ORD-018671,C672,185,2024-09-27
ORD-018672,C673,210,2024-09-28
ORD-018673,C674,275,2024-09-29
ORD-018674,C675,350,2024-09-30
ORD-018675,C676,499.99,2024-10-01
ORD-018676,C677,15.99,2024-10-02
ORD-018677,C678,25,2024-10-03
ORD-018678,C679,33.5,2024-10-04
ORD-018679,C680,45.99,2024-10-05
ORD-018680,C681,59,2024-10-06
ORD-018681,C682,75.25,2024-10-07
ORD-018682,C683,99.5,2024-10-08
ORD-018683,C684,120,2024-10-09
ORD-018684,C685,150,2024-10-10
ORD-018685,C686,185,2024-10-11
ORD-018686,C687,210,2024-10-12
ORD-018687,C688,275,2024-10-13
ORD-018688,C689,350,2024-10-14
ORD-018689,C690,499.99,2024-10-15
ORD-018690,C691,15.99,2024-10-16
ORD-018691,C692,25,2024-10-17
ORD-018692,C693,33.5,2024-10-18
ORD-018693,C694,45.99,2024-10-19
ORD-018694,C695,59,2024-10-20
ORD-018695,C696,75.25,2024-10-21
ORD-018696,C697,99.5,2024-10-22
ORD-018697,C698,120,2024-10-23
ORD-018698,C699,150,2024-10-24
ORD-018699,C700,185,2024-10-25
ORD-018700,C701,210,2024-10-26
