OrderId,CustomerId,Amount,OrderDate
ORD-096186,C187,99.5,2024-07-04
ORD-096187,C188,120,2024-07-05
ORD-096188,C189,150,2024-07-06
ORD-096189,C190,185,2024-07-07
ORD-096190,C191,210,2024-07-08
ORD-096191,C192,275,2024-07-09
ORD-096192,C193,350,2024-07-10
ORD-096193,C194,499.99,2024-07-11
ORD-096194,C195,15.99,2024-07-12
ORD-096195,C196,25,2024-07-13
ORD-096196,C197,33.5,2024-07-14
ORD-096197,C198,45.99,2024-07-15
ORD-096198,C199,59,2024-07-16
ORD-096199,C200,75.25,2024-07-17
ORD-096200,C201,99.5,2024-07-18
ORD-096201,C202,120,2024-07-19
ORD-096202,C203,150,2024-07-20
ORD-096203,C204,185,2024-07-21
ORD-096204,C205,210,2024-07-22
ORD-096205,C206,275,2024-07-23
ORD-096206,C207,350,2024-07-24
ORD-096207,C208,499.99,2024-07-25
ORD-096208,C209,15.99,2024-07-26
ORD-096209,C210,25,2024-07-27
ORD-096210,C211,33.5,2024-07-28
ORD-096211,C212,45.99,2024-07-29
ORD-096212,C213,59,2024-07-30
ORD-096213,C214,75.25,2024-07-31
ORD-096214,C215,99.5,2024-08-01
ORD-096215,C216,120,2024-08-02
ORD-096216,C217,150,2024-08-03
ORD-096217,C218,185,2024-08-04
ORD-096218,C219,210,2024-08-05
ORD-096219,C220,275,2024-08-06
ORD-096220,C221,350,2024-08-07
ORD-096221,C222,499.99,2024-08-08
ORD-096222,C223,15.99,2024-08-09
ORD-096223,C224,25,2024-08-10
ORD-096224,C225,33.5,2024-08-11
ORD-096225,C226,45.99,2024-08-12
ORD-096226,C227,59,2024-08-13
ORD-096227,C228,75.25,2024-08-14
ORD-096228,C229,99.5,2024-08-15
ORD-096229,C230,120,2024-08-16
ORD-096230,C231,150,2024-08-17
ORD-096231,C232,185,2024-08-18
ORD-096232,C233,210,2024-08-19
ORD-096233,C234,275,2024-08-20
ORD-096234,C235,350,2024-08-21
ORD-096235,C236,499.99,2024-08-22
ORD-096236,C237,15.99,2024-08-23
ORD-096237,C238,25,2024-08-24
ORD-096238,C239,33.5,2024-08-25
ORD-096239,C240,45.99,2024-08-26
ORD-096240,C241,59,2024-08-27
ORD-096241,C242,75.25,2024-08-28
ORD-096242,C243,99.5,2024-08-29
ORD-096243,C244,120,2024-08-30
ORD-096244,C245,150,2024-08-31
ORD-096245,C246,185,2024-09-01
ORD-096246,C247,210,2024-09-02
ORD-096247,C248,275,2024-09-03
ORD-096248,C249,350,2024-09-04
ORD-096249,C250,499.99,2024-09-05
ORD-096250,C251,15.99,2024-09-06
ORD-096251,C252,25,2024-09-07
ORD-096252,C253,33.5,2024-09-08
ORD-096253,C254,45.99,2024-09-09
ORD-096254,C255,59,2024-09-10
ORD-096255,C256,75.25,2024-09-11
ORD-096256,C257,99.5,2024-09-12
ORD-096257,C258,120,2024-09-13
ORD-096258,C259,150,2024-09-14
ORD-096259,C260,185,2024-09-15
ORD-096260,C261,210,2024-09-16
ORD-096261,C262,275,2024-09-17
ORD-096262,C263,350,2024-09-18
ORD-096263,C264,499.99,2024-09-19
ORD-096264,C265,15.99,2024-09-20
ORD-096265,C266,25,2024-09-21
ORD-096266,C267,33.5,2024-09-22
ORD-096267,C268,45.99,2024-09-23
ORD-096268,C269,59,2024-09-24
ORD-096269,C270,75.25,2024-09-25
ORD-096270,C271,99.5,2024-09-26
ORD-096271,C272,120,2024-09-27
ORD-096272,C273,150,2024-09-28
ORD-096273,C274,185,2024-09-29
ORD-096274,C275,210,2024-09-30
ORD-096275,C276,275,2024-10-01
ORD-096276,C277,350,2024-10-02
ORD-096277,C278,499.99,2024-10-03
ORD-096278,C279,15.99,2024-10-04
ORD-096279,C280,25,2024-10-05
ORD-096280,C281,33.5,2024-10-06
ORD-096281,C282,45.99,2024-10-07
ORD-096282,C283,59,2024-10-08
ORD-096283,C284,75.25,2024-10-09
ORD-096284,C285,99.5,2024-10-10
ORD-096285,C286,120,2024-10-11
ORD-096286,C287,150,2024-10-12
ORD-096287,C288,185,2024-10-13
ORD-096288,C289,210,2024-10-14
ORD-096289,C290,275,2024-10-15
ORD-096290,C291,350,2024-10-16
ORD-096291,C292,499.99,2024-10-17
ORD-096292,C293,15.99,2024-10-18
ORD-096293,C294,25,2024-10-19
ORD-096294,C295,33.5,2024-10-20
ORD-096295,C296,45.99,2024-10-21
ORD-096296,C297,59,2024-10-22
ORD-096297,C298,75.25,2024-10-23
ORD-096298,C299,99.5,2024-10-24
ORD-096299,C300,120,2024-10-25
ORD-096300,C301,150,2024-10-26
ORD-096301,C302,185,2024-10-27
ORD-096302,C303,210,2024-10-28
ORD-096303,C304,275,2024-10-29
ORD-096304,C305,350,2024-10-30
ORD-096305,C306,499.99,2024-10-31
ORD-096306,C307,15.99,2024-11-01
ORD-096307,C308,25,2024-11-02
ORD-096308,C309,33.5,2024-11-04
ORD-096309,C310,45.99,2024-11-05
ORD-096310,C311,59,2024-11-06
ORD-096311,C312,75.25,2024-11-07
ORD-096312,C313,99.5,2024-11-08
ORD-096313,C314,120,2024-11-09
ORD-096314,C315,150,2024-11-10
ORD-096315,C316,185,2024-11-11
ORD-096316,C317,210,2024-11-12
ORD-096317,C318,275,2024-11-13
ORD-096318,C319,350,2024-11-14
ORD-096319,C320,499.99,2024-11-15
ORD-096320,C321,15.99,2024-11-16
ORD-096321,C322,25,2024-11-17
ORD-096322,C323,33.5,2024-11-18
ORD-096323,C324,45.99,2024-11-19
ORD-096324,C325,59,2024-11-20
ORD-096325,C326,75.25,2024-11-21
ORD-096326,C327,99.5,2024-11-22
ORD-096327,C328,120,2024-11-23
ORD-096328,C329,150,2024-11-24
ORD-096329,C330,185,2024-11-25
ORD-096330,C331,210,2024-11-26
ORD-096331,C332,275,2024-11-27
ORD-096332,C333,350,2024-11-28
ORD-096333,C334,499.99,2024-11-29
ORD-096334,C335,15.99,2024-11-30
ORD-096335,C336,25,2024-12-01
ORD-096336,C337,33.5,2024-12-02
ORD-096337,C338,45.99,2024-12-03
ORD-096338,C339,59,2024-12-04
ORD-096339,C340,75.25,2024-12-05
ORD-096340,C341,99.5,2024-12-06
ORD-096341,C342,120,2024-12-07
ORD-096342,C343,150,2024-12-08
ORD-096343,C344,185,2024-12-09
ORD-096344,C345,210,2024-12-10
ORD-096345,C346,275,2024-12-11
ORD-096346,C347,350,2024-12-12
ORD-096347,C348,499.99,2024-12-13
ORD-096348,C349,15.99,2024-12-14
ORD-096349,C350,25,2024-12-15
ORD-096350,C351,33.5,2024-12-16
ORD-096351,C352,45.99,2024-12-17
ORD-096352,C353,59,2024-12-18
ORD-096353,C354,75.25,2024-12-19
ORD-096354,C355,99.5,2024-12-20
ORD-096355,C356,120,2024-12-21
ORD-096356,C357,150,2024-12-22
ORD-096357,C358,185,2024-12-23
ORD-096358,C359,210,2024-12-24
ORD-096359,C360,275,2024-12-25
ORD-096360,C361,350,2024-12-26
ORD-096361,C362,499.99,2024-12-27
ORD-096362,C363,15.99,2024-12-28
ORD-096363,C364,25,2024-12-29
ORD-096364,C365,33.5,2024-12-30
ORD-096365,C366,45.99,2024-12-31
ORD-096366,C367,59,2025-01-01
ORD-096367,C368,75.25,2025-01-02
ORD-096368,C369,99.5,2025-01-03
ORD-096369,C370,120,2025-01-04
ORD-096370,C371,150,2025-01-05
ORD-096371,C372,185,2025-01-06
ORD-096372,C373,210,2025-01-07
ORD-096373,C374,275,2025-01-08
ORD-096374,C375,350,2025-01-09
ORD-096375,C376,499.99,2025-01-10
ORD-096376,C377,15.99,2025-01-11
ORD-096377,C378,25,2025-01-12
ORD-096378,C379,33.5,2025-01-13
ORD-096379,C380,45.99,2025-01-14
ORD-096380,C381,59,2025-01-15
ORD-096381,C382,75.25,2025-01-16
ORD-096382,C383,99.5,2025-01-17
ORD-096383,C384,120,2025-01-18
ORD-096384,C385,150,2025-01-19
ORD-096385,C386,185,2025-01-20
ORD-096386,C387,210,2025-01-21
ORD-096387,C388,275,2025-01-22
ORD-096388,C389,350,2025-01-23
ORD-096389,C390,499.99,2025-01-24
ORD-096390,C391,15.99,2025-01-25
ORD-096391,C392,25,2025-01-26
ORD-096392,C393,33.5,2025-01-27
ORD-096393,C394,45.99,2025-01-28
ORD-096394,C395,59,2025-01-29
ORD-096395,C396,75.25,2025-01-30
ORD-096396,C397,99.5,2025-01-31
ORD-096397,C398,120,2025-02-01
ORD-096398,C399,150,2025-02-02
ORD-096399,C400,185,2025-02-03
ORD-096400,C401,210,2024-01-01
ORD-096401,C402,275,2024-01-02
ORD-096402,C403,350,2024-01-03
ORD-096403,C404,499.99,2024-01-04
ORD-096404,C405,15.99,2024-01-05
ORD-096405,C406,25,2024-01-06
ORD-096406,C407,33.5,2024-01-07
ORD-096407,C408,45.99,2024-01-08
ORD-096408,C409,59,2024-01-09
ORD-096409,C410,75.25,2024-01-10
ORD-096410,C411,99.5,2024-01-11
ORD-096411,C412,120,2024-01-12
ORD-096412,C413,150,2024-01-13
ORD-096413,C414,185,2024-01-14
ORD-096414,C415,210,2024-01-15
ORD-096415,C416,275,2024-01-16
ORD-096416,C417,350,2024-01-17
ORD-096417,C418,499.99,2024-01-18
ORD-096418,C419,15.99,2024-01-19
ORD-096419,C420,25,2024-01-20
ORD-096420,C421,33.5,2024-01-21
ORD-096421,C422,45.99,2024-01-22
ORD-096422,C423,59,2024-01-23
ORD-096423,C424,75.25,2024-01-24
ORD-096424,C425,99.5,2024-01-25
ORD-096425,C426,120,2024-01-26
ORD-096426,C427,150,2024-01-27
ORD-096427,C428,185,2024-01-28
ORD-096428,C429,210,2024-01-29
ORD-096429,C430,275,2024-01-30
ORD-096430,C431,350,2024-01-31
ORD-096431,C432,499.99,2024-02-01
ORD-096432,C433,15.99,2024-02-02
ORD-096433,C434,25,2024-02-03
ORD-096434,C435,33.5,2024-02-04
ORD-096435,C436,45.99,2024-02-05
ORD-096436,C437,59,2024-02-06
ORD-096437,C438,75.25,2024-02-07
ORD-096438,C439,99.5,2024-02-08
ORD-096439,C440,120,2024-02-09
ORD-096440,C441,150,2024-02-10
ORD-096441,C442,185,2024-02-11
ORD-096442,C443,210,2024-02-12
ORD-096443,C444,275,2024-02-13
ORD-096444,C445,350,2024-02-14
ORD-096445,C446,499.99,2024-02-15
ORD-096446,C447,15.99,2024-02-16
ORD-096447,C448,25,2024-02-17
ORD-096448,C449,33.5,2024-02-18
ORD-096449,C450,45.99,2024-02-19
ORD-096450,C451,59,2024-02-20
ORD-096451,C452,75.25,2024-02-21
ORD-096452,C453,99.5,2024-02-22
ORD-096453,C454,120,2024-02-23
ORD-096454,C455,150,2024-02-24
ORD-096455,C456,185,2024-02-25
ORD-096456,C457,210,2024-02-26
ORD-096457,C458,275,2024-02-27
ORD-096458,C459,350,2024-02-28
ORD-096459,C460,499.99,2024-02-29
ORD-096460,C461,15.99,2024-03-01
ORD-096461,C462,25,2024-03-02
ORD-096462,C463,33.5,2024-03-03
ORD-096463,C464,45.99,2024-03-04
ORD-096464,C465,59,2024-03-05
ORD-096465,C466,75.25,2024-03-06
ORD-096466,C467,99.5,2024-03-07
ORD-096467,C468,120,2024-03-08
ORD-096468,C469,150,2024-03-09
ORD-096469,C470,185,2024-03-10
ORD-096470,C471,210,2024-03-10
ORD-096471,C472,275,2024-03-11
ORD-096472,C473,350,2024-03-12
ORD-096473,C474,499.99,2024-03-13
ORD-096474,C475,15.99,2024-03-14
ORD-096475,C476,25,2024-03-15
ORD-096476,C477,33.5,2024-03-16
ORD-096477,C478,45.99,2024-03-17
ORD-096478,C479,59,2024-03-18
ORD-096479,C480,75.25,2024-03-19
ORD-096480,C481,99.5,2024-03-20
ORD-096481,C482,120,2024-03-21
ORD-096482,C483,150,2024-03-22
ORD-096483,C484,185,2024-03-23
ORD-096484,C485,210,2024-03-24
ORD-096485,C486,275,2024-03-25
ORD-096486,C487,350,2024-03-26
ORD-096487,C488,499.99,2024-03-27
ORD-096488,C489,15.99,2024-03-28
ORD-096489,C490,25,2024-03-29
ORD-096490,C491,33.5,2024-03-30
ORD-096491,C492,45.99,2024-03-31
ORD-096492,C493,59,2024-04-01
ORD-096493,C494,75.25,2024-04-02
ORD-096494,C495,99.5,2024-04-03
ORD-096495,C496,120,2024-04-04
ORD-096496,C497,150,2024-04-05
ORD-096497,C498,185,2024-04-06
ORD-096498,C499,210,2024-04-07
ORD-096499,C500,275,2024-04-08
ORD-096500,C501,350,2024-04-09
ORD-096501,C502,499.99,2024-04-10
ORD-096502,C503,15.99,2024-04-11
ORD-096503,C504,25,2024-04-12
ORD-096504,C505,33.5,2024-04-13
ORD-096505,C506,45.99,2024-04-14
ORD-096506,C507,59,2024-04-15
ORD-096507,C508,75.25,2024-04-16
ORD-096508,C509,99.5,2024-04-17
ORD-096509,C510,120,2024-04-18
ORD-096510,C511,150,2024-04-19
ORD-096511,C512,185,2024-04-20
ORD-096512,C513,210,2024-04-21
ORD-096513,C514,275,2024-04-22
ORD-096514,C515,350,2024-04-23
ORD-096515,C516,499.99,2024-04-24
ORD-096516,C517,15.99,2024-04-25
ORD-096517,C518,25,2024-04-26
ORD-096518,C519,33.5,2024-04-27
ORD-096519,C520,45.99,2024-04-28
ORD-096520,C521,59,2024-04-29
ORD-096521,C522,75.25,2024-04-30
ORD-096522,C523,99.5,2024-05-01
ORD-096523,C524,120,2024-05-02
ORD-096524,C525,150,2024-05-03
ORD-096525,C526,185,2024-05-04
ORD-096526,C527,210,2024-05-05
ORD-096527,C528,275,2024-05-06
ORD-096528,C529,350,2024-05-07
ORD-096529,C530,499.99,2024-05-08
ORD-096530,C531,15.99,2024-05-09
ORD-096531,C532,25,2024-05-10
ORD-096532,C533,33.5,2024-05-11
ORD-096533,C534,45.99,2024-05-12
ORD-096534,C535,59,2024-05-13
ORD-096535,C536,75.25,2024-05-14
ORD-096536,C537,99.5,2024-05-15
ORD-096537,C538,120,2024-05-16
ORD-096538,C539,150,2024-05-17
ORD-096539,C540,185,2024-05-18
ORD-096540,C541,210,2024-05-19
ORD-096541,C542,275,2024-05-20
ORD-096542,C543,350,2024-05-21
ORD-096543,C544,499.99,2024-05-22
ORD-096544,C545,15.99,2024-05-23
ORD-096545,C546,25,2024-05-24
ORD-096546,C547,33.5,2024-05-25
ORD-096547,C548,45.99,2024-05-26
ORD-096548,C549,59,2024-05-27
ORD-096549,C550,75.25,2024-05-28
ORD-096550,C551,99.5,2024-05-29
ORD-096551,C552,120,2024-05-30
ORD-096552,C553,150,2024-05-31
ORD-096553,C554,185,2024-06-01
ORD-096554,C555,210,2024-06-02
ORD-096555,C556,275,2024-06-03
ORD-096556,C557,350,2024-06-04
ORD-096557,C558,499.99,2024-06-05
ORD-096558,C559,15.99,2024-06-06
ORD-096559,C560,25,2024-06-07
ORD-096560,C561,33.5,2024-06-08
ORD-096561,C562,45.99,2024-06-09
ORD-096562,C563,59,2024-06-10
ORD-096563,C564,75.25,2024-06-11
ORD-096564,C565,99.5,2024-06-12
ORD-096565,C566,120,2024-06-13
ORD-096566,C567,150,2024-06-14
ORD-096567,C568,185,2024-06-15
ORD-096568,C569,210,2024-06-16
ORD-096569,C570,275,2024-06-17
ORD-096570,C571,350,2024-06-18
ORD-096571,C572,499.99,2024-06-19
ORD-096572,C573,15.99,2024-06-20
ORD-096573,C574,25,2024-06-21
ORD-096574,C575,33.5,2024-06-22
ORD-096575,C576,45.99,2024-06-23
ORD-096576,C577,59,2024-06-24
ORD-096577,C578,75.25,2024-06-25
ORD-096578,C579,99.5,2024-06-26
ORD-096579,C580,120,2024-06-27
ORD-096580,C581,150,2024-06-28
ORD-096581,C582,185,2024-06-29
ORD-096582,C583,210,2024-06-30
ORD-096583,C584,275,2024-07-01
ORD-096584,C585,350,2024-07-02
ORD-096585,C586,499.99,2024-07-03
ORD-096586,C587,15.99,2024-07-04
ORD-096587,C588,25,2024-07-05
ORD-096588,C589,33.5,2024-07-06
ORD-096589,C590,45.99,2024-07-07
ORD-096590,C591,59,2024-07-08
ORD-096591,C592,75.25,2024-07-09
ORD-096592,C593,99.5,2024-07-10
ORD-096593,C594,120,2024-07-11
ORD-096594,C595,150,2024-07-12
ORD-096595,C596,185,2024-07-13
ORD-096596,C597,210,2024-07-14
ORD-096597,C598,275,2024-07-15
ORD-096598,C599,350,2024-07-16
ORD-096599,C600,499.99,2024-07-17
ORD-096600,C601,15.99,2024-07-18
ORD-096601,C602,25,2024-07-19
ORD-096602,C603,33.5,2024-07-20
ORD-096603,C604,45.99,2024-07-21
ORD-096604,C605,59,2024-07-22
ORD-096605,C606,75.25,2024-07-23
ORD-096606,C607,99.5,2024-07-24
ORD-096607,C608,120,2024-07-25
ORD-096608,C609,150,2024-07-26
ORD-096609,C610,185,2024-07-27
ORD-096610,C611,210,2024-07-28
ORD-096611,C612,275,2024-07-29
ORD-096612,C613,350,2024-07-30
ORD-096613,C614,499.99,2024-07-31
ORD-096614,C615,15.99,2024-08-01
ORD-096615,C616,25,2024-08-02
ORD-096616,C617,33.5,2024-08-03
ORD-096617,C618,45.99,2024-08-04
ORD-096618,C619,59,2024-08-05
ORD-096619,C620,75.25,2024-08-06
ORD-096620,C621,99.5,2024-08-07
ORD-096621,C622,120,2024-08-08
ORD-096622,C623,150,2024-08-09
ORD-096623,C624,185,2024-08-10
ORD-096624,C625,210,2024-08-11
ORD-096625,C626,275,2024-08-12
ORD-096626,C627,350,2024-08-13
ORD-096627,C628,499.99,2024-08-14
ORD-096628,C629,15.99,2024-08-15
ORD-096629,C630,25,2024-08-16
ORD-096630,C631,33.5,2024-08-17
ORD-096631,C632,45.99,2024-08-18
ORD-096632,C633,59,2024-08-19
ORD-096633,C634,75.25,2024-08-20
ORD-096634,C635,99.5,2024-08-21
ORD-096635,C636,120,2024-08-22
ORD-096636,C637,150,2024-08-23
ORD-096637,C638,185,2024-08-24
ORD-096638,C639,210,2024-08-25
ORD-096639,C640,275,2024-08-26
ORD-096640,C641,350,2024-08-27
ORD-096641,C642,499.99,2024-08-28
ORD-096642,C643,15.99,2024-08-29
ORD-096643,C644,25,2024-08-30
ORD-096644,C645,33.5,2024-08-31
ORD-096645,C646,45.99,2024-09-01
ORD-096646,C647,59,2024-09-02
ORD-096647,C648,75.25,2024-09-03
ORD-096648,C649,99.5,2024-09-04
ORD-096649,C650,120,2024-09-05
ORD-096650,C651,150,2024-09-06
ORD-096651,C652,185,2024-09-07
ORD-096652,C653,210,2024-09-08
ORD-096653,C654,275,2024-09-09
ORD-096654,C655,350,2024-09-10
ORD-096655,C656,499.99,2024-09-11
ORD-096656,C657,15.99,2024-09-12
ORD-096657,C658,25,2024-09-13
ORD-096658,C659,33.5,2024-09-14
ORD-096659,C660,45.99,2024-09-15
ORD-096660,C661,59,2024-09-16
ORD-096661,C662,75.25,2024-09-17
ORD-096662,C663,99.5,2024-09-18
ORD-096663,C664,120,2024-09-19
ORD-096664,C665,150,2024-09-20
ORD-096665,C666,185,2024-09-21
ORD-096666,C667,210,2024-09-22
ORD-096667,C668,275,2024-09-23
ORD-096668,C669,350,2024-09-24
ORD-096669,C670,499.99,2024-09-25
ORD-096670,C671,15.99,2024-09-26
ORD-096671,C672,25,2024-09-27
ORD-096672,C673,33.5,2024-09-28
ORD-096673,C674,45.99,2024-09-29
ORD-096674,C675,59,2024-09-30
ORD-096675,C676,75.25,2024-10-01
ORD-096676,C677,99.5,2024-10-02
ORD-096677,C678,120,2024-10-03
ORD-096678,C679,150,2024-10-04
ORD-096679,C680,185,2024-10-05
ORD-096680,C681,210,2024-10-06
ORD-096681,C682,275,2024-10-07
ORD-096682,C683,350,2024-10-08
ORD-096683,C684,499.99,2024-10-09
ORD-096684,C685,15.99,2024-10-10
ORD-096685,C686,25,2024-10-11
ORD-096686,C687,33.5,2024-10-12
ORD-096687,C688,45.99,2024-10-13
ORD-096688,C689,59,2024-10-14
ORD-096689,C690,75.25,2024-10-15
ORD-096690,C691,99.5,2024-10-16
ORD-096691,C692,120,2024-10-17
ORD-096692,C693,150,2024-10-18
ORD-096693,C694,185,2024-10-19
ORD-096694,C695,210,2024-10-20
ORD-096695,C696,275,2024-10-21
ORD-096696,C697,350,2024-10-22
ORD-096697,C698,499.99,2024-10-23
ORD-096698,C699,15.99,2024-10-24
ORD-096699,C700,25,2024-10-25
ORD-096700,C701,33.5,2024-10-26
ORD-096701,C702,45.99,2024-10-27
ORD-096702,C703,59,2024-10-28
ORD-096703,C704,75.25,2024-10-29
ORD-096704,C705,99.5,2024-10-30
ORD-096705,C706,120,2024-10-31
ORD-096706,C707,150,2024-11-01
ORD-096707,C708,185,2024-11-02
ORD-096708,C709,210,2024-11-04
ORD-096709,C710,275,2024-11-05
ORD-096710,C711,350,2024-11-06
ORD-096711,C712,499.99,2024-11-07
ORD-096712,C713,15.99,2024-11-08
ORD-096713,C714,25,2024-11-09
ORD-096714,C715,33.5,2024-11-10
ORD-096715,C716,45.99,2024-11-11
ORD-096716,C717,59,2024-11-12
ORD-096717,C718,75.25,2024-11-13
ORD-096718,C719,99.5,2024-11-14
ORD-096719,C720,120,2024-11-15
ORD-096720,C721,150,2024-11-16
ORD-096721,C722,185,2024-11-17
ORD-096722,C723,210,2024-11-18
ORD-096723,C724,275,2024-11-19
ORD-096724,C725,350,2024-11-20
ORD-096725,C726,499.99,2024-11-21
ORD-096726,C727,15.99,2024-11-22
ORD-096727,C728,25,2024-11-23
ORD-096728,C729,33.5,2024-11-24
ORD-096729,C730,45.99,2024-11-25
ORD-096730,C731,59,2024-11-26
ORD-096731,C732,75.25,2024-11-27
ORD-096732,C733,99.5,2024-11-28
ORD-096733,C734,120,2024-11-29
ORD-096734,C735,150,2024-11-30
ORD-096735,C736,185,2024-12-01
ORD-096736,C737,210,2024-12-02
ORD-096737,C738,275,2024-12-03
ORD-096738,C739,350,2024-12-04
ORD-096739,C740,499.99,2024-12-05
ORD-096740,C741,15.99,2024-12-06
ORD-096741,C742,25,2024-12-07
ORD-096742,C743,33.5,2024-12-08
ORD-096743,C744,45.99,2024-12-09
ORD-096744,C745,59,2024-12-10
ORD-096745,C746,75.25,2024-12-11
ORD-096746,C747,99.5,2024-12-12
ORD-096747,C748,120,2024-12-13
ORD-096748,C749,150,2024-12-14
ORD-096749,C750,185,2024-12-15
ORD-096750,C751,210,2024-12-16
ORD-096751,C752,275,2024-12-17
ORD-096752,C753,350,2024-12-18
ORD-096753,C754,499.99,2024-12-19
ORD-096754,C755,15.99,2024-12-20
ORD-096755,C756,25,2024-12-21
ORD-096756,C757,33.5,2024-12-22
ORD-096757,C758,45.99,2024-12-23
ORD-096758,C759,59,2024-12-24
ORD-096759,C760,75.25,2024-12-25
ORD-096760,C761,99.5,2024-12-26
ORD-096761,C762,120,2024-12-27
ORD-096762,C763,150,2024-12-28
ORD-096763,C764,185,2024-12-29
ORD-096764,C765,210,2024-12-30
ORD-096765,C766,275,2024-12-31
ORD-096766,C767,350,2025-01-01
ORD-096767,C768,499.99,2025-01-02
ORD-096768,C769,15.99,2025-01-03
ORD-096769,C770,25,2025-01-04
ORD-096770,C771,33.5,2025-01-05
ORD-096771,C772,45.99,2025-01-06
ORD-096772,C773,59,2025-01-07
ORD-096773,C774,75.25,2025-01-08
ORD-096774,C775,99.5,2025-01-09
ORD-096775,C776,120,2025-01-10
ORD-096776,C777,150,2025-01-11
ORD-096777,C778,185,2025-01-12
ORD-096778,C779,210,2025-01-13
ORD-096779,C780,275,2025-01-14
ORD-096780,C781,350,2025-01-15
ORD-096781,C782,499.99,2025-01-16
ORD-096782,C783,15.99,2025-01-17
ORD-096783,C784,25,2025-01-18
ORD-096784,C785,33.5,2025-01-19
ORD-096785,C786,45.99,2025-01-20
ORD-096786,C787,59,2025-01-21
ORD-096787,C788,75.25,2025-01-22
ORD-096788,C789,99.5,2025-01-23
ORD-096789,C790,120,2025-01-24
ORD-096790,C791,150,2025-01-25
ORD-096791,C792,185,2025-01-26
ORD-096792,C793,210,2025-01-27
ORD-096793,C794,275,2025-01-28
ORD-096794,C795,350,2025-01-29
ORD-096795,C796,499.99,2025-01-30
ORD-096796,C797,15.99,2025-01-31
ORD-096797,C798,25,2025-02-01
ORD-096798,C799,33.5,2025-02-02
ORD-096799,C800,45.99,2025-02-03
ORD-096800,C801,59,2024-01-01
ORD-096801,C802,75.25,2024-01-02
ORD-096802,C803,99.5,2024-01-03
ORD-096803,C804,120,2024-01-04
ORD-096804,C805,150,2024-01-05
ORD-096805,C806,185,2024-01-06
ORD-096806,C807,210,2024-01-07
ORD-096807,C808,275,2024-01-08
ORD-096808,C809,350,2024-01-09
ORD-096809,C810,499.99,2024-01-10
ORD-096810,C811,15.99,2024-01-11
ORD-096811,C812,25,2024-01-12
ORD-096812,C813,33.5,2024-01-13
ORD-096813,C814,45.99,2024-01-14
ORD-096814,C815,59,2024-01-15
ORD-096815,C816,75.25,2024-01-16
ORD-096816,C817,99.5,2024-01-17
ORD-096817,C818,120,2024-01-18
ORD-096818,C819,150,2024-01-19
ORD-096819,C820,185,2024-01-20
ORD-096820,C821,210,2024-01-21
ORD-096821,C822,275,2024-01-22
ORD-096822,C823,350,2024-01-23
ORD-096823,C824,499.99,2024-01-24
ORD-096824,C825,15.99,2024-01-25
ORD-096825,C826,25,2024-01-26
ORD-096826,C827,33.5,2024-01-27
ORD-096827,C828,45.99,2024-01-28
ORD-096828,C829,59,2024-01-29
ORD-096829,C830,75.25,2024-01-30
ORD-096830,C831,99.5,2024-01-31
ORD-096831,C832,120,2024-02-01
ORD-096832,C833,150,2024-02-02
ORD-096833,C834,185,2024-02-03
ORD-096834,C835,210,2024-02-04
ORD-096835,C836,275,2024-02-05
ORD-096836,C837,350,2024-02-06
ORD-096837,C838,499.99,2024-02-07
ORD-096838,C839,15.99,2024-02-08
ORD-096839,C840,25,2024-02-09
ORD-096840,C841,33.5,2024-02-10
ORD-096841,C842,45.99,2024-02-11
ORD-096842,C843,59,2024-02-12
ORD-096843,C844,75.25,2024-02-13
ORD-096844,C845,99.5,2024-02-14
ORD-096845,C846,120,2024-02-15
ORD-096846,C847,150,2024-02-16
ORD-096847,C848,185,2024-02-17
ORD-096848,C849,210,2024-02-18
ORD-096849,C850,275,2024-02-19
ORD-096850,C851,350,2024-02-20
ORD-096851,C852,499.99,2024-02-21
ORD-096852,C853,15.99,2024-02-22
ORD-096853,C854,25,2024-02-23
ORD-096854,C855,33.5,2024-02-24
ORD-096855,C856,45.99,2024-02-25
ORD-096856,C857,59,2024-02-26
ORD-096857,C858,75.25,2024-02-27
ORD-096858,C859,99.5,2024-02-28
ORD-096859,C860,120,2024-02-29
ORD-096860,C861,150,2024-03-01
ORD-096861,C862,185,2024-03-02
ORD-096862,C863,210,2024-03-03
ORD-096863,C864,275,2024-03-04
ORD-096864,C865,350,2024-03-05
ORD-096865,C866,499.99,2024-03-06
ORD-096866,C867,15.99,2024-03-07
ORD-096867,C868,25,2024-03-08
ORD-096868,C869,33.5,2024-03-09
ORD-096869,C870,45.99,2024-03-10
ORD-096870,C871,59,2024-03-10
ORD-096871,C872,75.25,2024-03-11
ORD-096872,C873,99.5,2024-03-12
ORD-096873,C874,120,2024-03-13
ORD-096874,C875,150,2024-03-14
ORD-096875,C876,185,2024-03-15
ORD-096876,C877,210,2024-03-16
ORD-096877,C878,275,2024-03-17
ORD-096878,C879,350,2024-03-18
ORD-096879,C880,499.99,2024-03-19
ORD-096880,C881,15.99,2024-03-20
ORD-096881,C882,25,2024-03-21
ORD-096882,C883,33.5,2024-03-22
ORD-096883,C884,45.99,2024-03-23
ORD-096884,C885,59,2024-03-24
ORD-096885,C886,75.25,2024-03-25
ORD-096886,C887,99.5,2024-03-26
ORD-096887,C888,120,2024-03-27
ORD-096888,C889,150,2024-03-28
ORD-096889,C890,185,2024-03-29
